case_id	object_key	object_name	date	seq	person	person_idx	raw_inventory_status	raw_contact_3cm_status	raw_contact_5cm_status	template_status	retarget_variant_id	stage2b_status	target_variant_id	target_gate_status	visual_qc_status	cem_status	rl_status	downstream_decision	downstream_failure_mode	downstream_evidence_root	cem_run_id	cem_result_npz	cem_video	cem_metrics_ref	rl_run_id	rl_checkpoint	rl_metrics_ref	rl_video	current_decision	route_diagnostic_status	route_diagnostic_ref	fingertip_vote_status	palm_vote_status	quat_audit_status	face_changed_l	face_changed_r	disable_world_up	target_active_mask_status	target_npz	target_npz_sha256	target_gap_status	active_L_frac	active_R_frac	e101_route_evidence_status	diagnostic_contracts	evidence_root	source_type	source_ref	schema_version	updated_at	notes
bucket010_20231002_031_p1	bucket010	bucket010	20231002	031	person1	0	present	not_run	not_run	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_AUDIT																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231002_031_p2	bucket010	bucket010	20231002	031	person2	1	present	not_run	not_run	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_AUDIT																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231002_033_p1	bucket010	bucket010	20231002	033	person1	0	present	not_run	not_run	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_AUDIT																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231002_033_p2	bucket010	bucket010	20231002	033	person2	1	present	not_run	not_run	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_AUDIT																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231002_034_p1	bucket010	bucket010	20231002	034	person1	0	present	not_run	not_run	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_AUDIT																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231002_034_p2	bucket010	bucket010	20231002	034	person2	1	present	not_run	not_run	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_AUDIT																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231002_035_p1	bucket010	bucket010	20231002	035	person1	0	invalid_raw	not_run	not_run	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231002_035_p2	bucket010	bucket010	20231002	035	person2	1	invalid_raw	not_run	not_run	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231002_036_p1	bucket010	bucket010	20231002	036	person1	0	invalid_raw	not_run	not_run	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231002_036_p2	bucket010	bucket010	20231002	036	person2	1	invalid_raw	not_run	not_run	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231003_2_054_p1	bucket010	bucket010	20231003_2	054	person1	0	invalid_raw	not_run	not_run	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231003_2_054_p2	bucket010	bucket010	20231003_2	054	person2	1	invalid_raw	not_run	not_run	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231003_2_055_p1	bucket010	bucket010	20231003_2	055	person1	0	present	pass	pass	manual_review_required	omnirt_v1	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_AUDIT																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s4_gate_visual_qc/omnirt_v1/ref_fk/visual_qc	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_bucket004; target gate is not pass
bucket010_20231003_2_055_p1	bucket010	bucket010	20231003_2	055	person1	0	present	pass	pass	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_AUDIT																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231003_2_055_p2	bucket010	bucket010	20231003_2	055	person2	1	present	pass	pass	manual_review_required	omnirt_v1	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_AUDIT																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s4_gate_visual_qc/omnirt_v1/ref_fk/visual_qc	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_bucket004; target gate is not pass
bucket010_20231003_2_055_p2	bucket010	bucket010	20231003_2	055	person2	1	present	pass	pass	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_AUDIT																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231003_2_056_p1	bucket010	bucket010	20231003_2	056	person1	0	present	pass	pass	manual_review_required	omnirt_v1	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_AUDIT																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s4_gate_visual_qc/omnirt_v1/ref_fk/visual_qc	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_bucket004; target gate is not pass
bucket010_20231003_2_056_p1	bucket010	bucket010	20231003_2	056	person1	0	present	pass	pass	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_AUDIT																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231003_2_056_p2	bucket010	bucket010	20231003_2	056	person2	1	present	pass	pass	manual_review_required	omnirt_v1	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_AUDIT																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s4_gate_visual_qc/omnirt_v1/ref_fk/visual_qc	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_bucket004; target gate is not pass
bucket010_20231003_2_056_p2	bucket010	bucket010	20231003_2	056	person2	1	present	pass	pass	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_AUDIT																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231003_2_057_p1	bucket010	bucket010	20231003_2	057	person1	0	present	not_run	not_run	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_AUDIT																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231003_2_057_p2	bucket010	bucket010	20231003_2	057	person2	1	present	not_run	not_run	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_AUDIT																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231003_2_058_p1	bucket010	bucket010	20231003_2	058	person1	0	present	not_run	not_run	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_AUDIT																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231003_2_058_p2	bucket010	bucket010	20231003_2	058	person2	1	present	not_run	not_run	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_AUDIT																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231003_2_059_p1	bucket010	bucket010	20231003_2	059	person1	0	present	not_run	not_run	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_AUDIT																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231003_2_059_p2	bucket010	bucket010	20231003_2	059	person2	1	present	not_run	not_run	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_AUDIT																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231003_2_061_p1	bucket010	bucket010	20231003_2	061	person1	0	invalid_raw	not_run	not_run	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231003_2_061_p2	bucket010	bucket010	20231003_2	061	person2	1	invalid_raw	not_run	not_run	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231003_2_062_p1	bucket010	bucket010	20231003_2	062	person1	0	invalid_raw	not_run	not_run	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231003_2_062_p2	bucket010	bucket010	20231003_2	062	person2	1	invalid_raw	not_run	not_run	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231011_115_p1	bucket010	bucket010	20231011	115	person1	0	invalid_raw	not_run	not_run	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
bucket010_20231011_115_p2	bucket010	bucket010	20231011	115	person2	1	invalid_raw	not_run	not_run	manual_review_required	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/archive_legacy/E108_nonbox_candidate_mining_smoke/stage_s2_templates	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required,non_box_template_not_auto_released
chair005_20231030_038_p1	chair005	chair005	20231030	038	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,high_risk_nonmove_action
chair005_20231030_038_p2	chair005	chair005	20231030	038	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,high_risk_nonmove_action
chair005_20231030_039_p1	chair005	chair005	20231030	039	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,high_risk_nonmove_action
chair005_20231030_039_p2	chair005	chair005	20231030	039	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,high_risk_nonmove_action
chair005_20231030_040_p1	chair005	chair005	20231030	040	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,high_risk_nonmove_action
chair005_20231030_040_p2	chair005	chair005	20231030	040	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,high_risk_nonmove_action
chair005_20231030_041_p1	chair005	chair005	20231030	041	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,high_risk_nonmove_action
chair005_20231030_041_p2	chair005	chair005	20231030	041	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,high_risk_nonmove_action
chair005_20231030_042_p1	chair005	chair005	20231030	042	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,high_risk_nonmove_action
chair005_20231030_042_p2	chair005	chair005	20231030	042	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,high_risk_nonmove_action
chair005_20231030_043_p1	chair005	chair005	20231030	043	person1	0	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box
chair005_20231030_043_p2	chair005	chair005	20231030	043	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box
chair005_20231030_044_p1	chair005	chair005	20231030	044	person1	0	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box
chair005_20231030_044_p2	chair005	chair005	20231030	044	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box
chair005_20231030_046_p1	chair005	chair005	20231030	046	person1	0	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,move_obstacle_review
chair005_20231030_046_p2	chair005	chair005	20231030	046	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,move_obstacle_review
chair005_20231030_047_p1	chair005	chair005	20231030	047	person1	0	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,move_obstacle_review
chair005_20231030_047_p2	chair005	chair005	20231030	047	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,move_obstacle_review
chair005_20231030_048_p1	chair005	chair005	20231030	048	person1	0	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,move_obstacle_review
chair005_20231030_048_p2	chair005	chair005	20231030	048	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,move_obstacle_review
chair005_20231030_049_p1	chair005	chair005	20231030	049	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,high_risk_nonmove_action
